"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os01g0207200","LOC_Os01g10930","OsR498G0100379200.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5798576,5800855,".","-",".","ID=OsR498G0100379200.01;Name=OsR498G0100379200.01;","peptide-N4-asparagine amidase A, putative, expressed","Os01t0207200-01","Similar to Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (EC 3.5.1.52) (PNGase A) (Glycopeptide N-glycosidase) (N-glycanase) [Contains: Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A light chain (PNGase A small chain) (PNGase A subunit B); Peptide-N4- (N-acetyl-beta-glucosaminyl)asparagine amidase A heavy chain (PNGase A large chain) (PNGase A subunit A)].","","","","","","","","Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (IPR021102)","AK103341 (DDBJ, Best hit)","P81898 (UniProt)","","","","","","",""
"Os01g0207300","LOC_Os01g10940","OsR498G0100379500.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5803501,5804214,".","+",".","ID=OsR498G0100379500.01;Name=OsR498G0100379500.01;","S-adenosylmethionine synthetase 2, putative, expressed","Os01t0207300-00","Similar to S-adenosylmethionine synthetase 1 (EC 2.5.1.6) (Methionine adenosyltransferase 1) (AdoMet synthetase 1). Splice isoform 2.","","","","","","","Biological Process: S-adenosylmethionine biosynthetic process (GO:0006556), Molecular Function: ATP binding (GO:0005524), Molecular Function: methionine adenosyltransferase activity (GO:0004478)","S-adenosylmethionine synthetase (IPR002133), S-adenosylmethionine synthetase, N-terminal (IPR022628), S-adenosylmethionine synthetase, central domain (IPR022629), S-adenosylmethionine synthetase, conserved site (IPR022631), S-adenosylmethionine synthetase superfamily (IPR022636)","ab initio prediction","P93438 (UniProt)","","","","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0207300","LOC_Os01g10940","OsR498G0160194700.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5803636,5804130,".","-",".","ID=OsR498G0160194700.01;Name=OsR498G0160194700.01;","S-adenosylmethionine synthetase 2, putative, expressed","Os01t0207300-00","Similar to S-adenosylmethionine synthetase 1 (EC 2.5.1.6) (Methionine adenosyltransferase 1) (AdoMet synthetase 1). Splice isoform 2.","","","","","","","Biological Process: S-adenosylmethionine biosynthetic process (GO:0006556), Molecular Function: ATP binding (GO:0005524), Molecular Function: methionine adenosyltransferase activity (GO:0004478)","S-adenosylmethionine synthetase (IPR002133), S-adenosylmethionine synthetase, N-terminal (IPR022628), S-adenosylmethionine synthetase, central domain (IPR022629), S-adenosylmethionine synthetase, conserved site (IPR022631), S-adenosylmethionine synthetase superfamily (IPR022636)","ab initio prediction","P93438 (UniProt)","","","","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0207400","LOC_Os01g10950","OsR498G0100380200.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5807494,5809921,".","-",".","ID=OsR498G0100380200.01;Name=OsR498G0100380200.01;","peptide-N4-asparagine amidase A, putative, expressed","Os01t0207400-01","Similar to peptide-N4-asparagine amidase A.","","","","","","","","Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (IPR021102)","AK109337 (DDBJ, Best hit)","NP_001152324.1 (RefSeq)","","","","","","",""
"Os01g0207400","LOC_Os01g10950","OsR498G0100380300.01",1,3,0.0084163264839817,5712349,"Os2787",5612349,5812349,1,164428,"IGDBv2","gene",5807817,5809652,".","+",".","ID=OsR498G0100380300.01;Name=OsR498G0100380300.01;","peptide-N4-asparagine amidase A, putative, expressed","Os01t0207400-01","Similar to peptide-N4-asparagine amidase A.","","","","","","","","Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A (IPR021102)","AK109337 (DDBJ, Best hit)","NP_001152324.1 (RefSeq)","","","","","","",""
"Os01g0213800","LOC_Os01g11550","OsR498G0100407600.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6180785,6183593,".","-",".","ID=OsR498G0100407600.01;Name=OsR498G0100407600.01;","TCP family transcription factor, putative, expressed","Os01t0213800-01","Plant-specific transcription factor, miR319 target gene","OsPCF5, PCF5","PROLIFERATING CELL FACTOR 5","PCF5","PROLIFERATING CELL FACTOR 5","OsPCF5","","Molecular Function: DNA-binding transcription factor activity (GO:0003700)","Transcription factor, TCP (IPR005333), Transcription factor TCP subgroup (IPR017887)","AK241658, AB071805","Q8LT07","January 4, 2018","23651319, 12000681","11692","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.","drought tolerance (TO:0000276) | salt tolerance (TO:0006001)"
"Os01g0214200","LOC_Os01g11570","OsR498G0100410000.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6225839,6228369,".","-",".","ID=OsR498G0100410000.01;Name=OsR498G0100410000.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0214200-01","Esterase, SGNH hydrolase-type, subgroup domain containing protein.","","","GELP1","GDSL ESTERASE/LIPASE PROTEIN 1","OsGELP1, OsEST1","GDSL esterase/lipase protein 1, esterase 1","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), SGNH hydrolase superfamily (IPR036514), Isoamyl acetate-hydrolyzing esterase Iah1-like (IPR045136)","AK061229 (DDBJ, Best hit)","B6THH7 (UniProt)","","","10952","","","",""
"Os01g0214300","LOC_Os01g11580","OsR498G0100410300.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6230675,6236875,".","+",".","ID=OsR498G0100410300.01;Name=OsR498G0100410300.01;","bromodomain containing protein, expressed","Os01t0214300-01","Conserved hypothetical protein.","","","BRD4A","BROMODOMAIN-CONTAINING PROTEIN 4A","OsBrd4a, Brd4a","bromodomain-containing protein 4a","","NET domain (IPR027353), NET domain superfamily (IPR038336)","AK060604 (DDBJ, Best hit)","B9EU24 (UniProt)","","","25900","","","CDS sequences are different between Build 5 and IRGSP-1.0.","drought tolerance (TO:0000276)"
"Os01g0214400","LOC_Os01g11590","OsR498G0100410500.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6237040,6240916,".","+",".","ID=OsR498G0100410500.01;Name=OsR498G0100410500.01;","uncharacterized protein HI0077, putative, expressed","Os01t0214400-02","DUF455-domain-containing protein","","","","","","","","Protein of unknown function DUF455 (IPR007402), Ferritin-like superfamily (IPR009078)","XM_015792628","Q5QNJ3","","","","","The gene structure was corrected based on the protein sequence alignment.","",""
"Os01g0214400","LOC_Os01g11590","OsR498G0100410500.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6237040,6240916,".","+",".","ID=OsR498G0100410500.01;Name=OsR498G0100410500.01;","uncharacterized protein HI0077, putative, expressed","Os01t0214400-01","Similar to predicted protein.","","","","","","","","Protein of unknown function DUF455 (IPR007402)","AK242400 (DDBJ, Best hit)","Q9LNC3 (UniProt)","","","","","","",""
"Os01g0214500","LOC_Os01g11600","OsR498G0100410700.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6241378,6242775,".","+",".","ID=OsR498G0100410700.01;Name=OsR498G0100410700.01;","expressed protein","Os01t0214500-01","Conserved hypothetical protein.","","","","","","","","","AK062484 (DDBJ, Best hit)","A2WM18 (UniProt)","","","","","","",""
"Os01g0214600","LOC_Os01g11620","OsR498G0100411100.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6249924,6253254,".","+",".","ID=OsR498G0100411100.01;Name=OsR498G0100411100.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0214600-01","Lipase, GDSL domain containing protein.","","","GELP2","GDSL ESTERASE/LIPASE PROTEIN 2","OsGELP2, OsGELP2a, OsGELP2b","GDSL esterase/lipase protein 2","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK103614 (DDBJ, Best hit)","B6TY14 (UniProt)","","","10953","","","",""
"Os01g0214800","LOC_Os01g11650","OsR498G0100411900.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6260949,6266084,".","+",".","ID=OsR498G0100411900.01;Name=OsR498G0100411900.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0214800-03","Similar to Esterase.","","","GELP3","GDSL ESTERASE/LIPASE PROTEIN 3","OsGELP3, OsGELP3a, OsGELP3b","GDSL esterase/lipase protein 3","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK060120 (DDBJ, Best hit), AK104740 (DDBJ, Best hit)","B6TZ91 (UniProt)","","","10954","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0214800","LOC_Os01g11650","OsR498G0100411900.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6260949,6266084,".","+",".","ID=OsR498G0100411900.01;Name=OsR498G0100411900.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0214800-02","Similar to Esterase.","","","GELP3","GDSL ESTERASE/LIPASE PROTEIN 3","OsGELP3, OsGELP3a, OsGELP3b","GDSL esterase/lipase protein 3","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK069801 (DDBJ, Best hit)","B6TZ91 (UniProt)","","","10954","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0214800","LOC_Os01g11650","OsR498G0100411900.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6260949,6266084,".","+",".","ID=OsR498G0100411900.01;Name=OsR498G0100411900.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0214800-01","Lipase, GDSL domain containing protein.","","","GELP3","GDSL ESTERASE/LIPASE PROTEIN 3","OsGELP3, OsGELP3a, OsGELP3b","GDSL esterase/lipase protein 3","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK065001 (DDBJ, Best hit)","B6TZ91 (UniProt)","","","10954","","","",""
"Os01g0215000","LOC_Os01g11660","OsR498G0100413100.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6270878,6271884,".","+",".","ID=OsR498G0100413100.01;Name=OsR498G0100413100.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0215000-01","Lipase, GDSL domain containing protein.","","","GELP4","GDSL ESTERASE/LIPASE PROTEIN 4","OsGELP4","GDSL esterase/lipase protein 4","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK100754 (DDBJ, Best hit)","Q6H8W7 (UniProt)","","","10955","","","",""
"Os01g0215100","LOC_Os01g11670","OsR498G0100413400.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6275547,6280242,".","-",".","ID=OsR498G0100413400.01;Name=OsR498G0100413400.01;","OsSCP2 - Putative Serine Carboxypeptidase homologue, expressed","Os01t0215100-00","Similar to scpl50 (serine carboxypeptidase-like 50); serine-type carboxypeptidase.","","","SCP2","SERINE CARBOXYPEPTIDASE 2","OsSCP2, SCP3, OsSCP3","Serine carboxypeptidase 2, Serine Carboxypeptidase 3","Biological Process: proteolysis (GO:0006508), Molecular Function: serine-type carboxypeptidase activity (GO:0004185)","Peptidase S10, serine carboxypeptidase (IPR001563), Alpha/Beta hydrolase fold (IPR029058)","ab initio prediction","NP_172953.1 (RefSeq)","","","19187","","","",""
"Os01g0215500","LOC_Os01g11700","OsR498G0100414300.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6287807,6289639,".","+",".","ID=OsR498G0100414300.01;Name=OsR498G0100414300.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0215500-01","Similar to esterase.","","","GELP5","GDSL ESTERASE/LIPASE PROTEIN 5","OsGELP5, OsGELP5a, OsGELP5b","GDSL esterase/lipase protein 5","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK059318 (DDBJ, Best hit), AK102384 (DDBJ, Best hit)","NP_001150126.1 (RefSeq)","","","10956","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0215700","LOC_Os01g11710","OsR498G0100415100.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6302838,6306169,".","+",".","ID=OsR498G0100415100.01;Name=OsR498G0100415100.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0215700-01","Esterase, SGNH hydrolase-type domain containing protein.","","","GELP6","GDSL ESTERASE/LIPASE PROTEIN 6","OsGELP6","GDSL esterase/lipase protein 6","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK059088 (DDBJ, Best hit)","NP_001149156.1 (RefSeq)","","","10957","","","",""
"Os01g0215700","LOC_Os01g11710","OsR498G0100415100.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6302838,6306169,".","+",".","ID=OsR498G0100415100.01;Name=OsR498G0100415100.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0215700-02","Esterase, SGNH hydrolase-type domain containing protein.","","","GELP6","GDSL ESTERASE/LIPASE PROTEIN 6","OsGELP6","GDSL esterase/lipase protein 6","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK061118 (DDBJ, Best hit), AK119642 (DDBJ, Best hit), AK119598 (DDBJ, Best hit)","NP_001149156.1 (RefSeq)","","","10957","","","",""
"Os01g0216000","LOC_Os01g11730","OsR498G0100416300.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6327548,6331098,".","+",".","ID=OsR498G0100416300.01;Name=OsR498G0100416300.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0216000-01","Lipase, GDSL domain containing protein.","","","GELP7","GDSL ESTERASE/LIPASE PROTEIN 7","OsGELP7","GDSL esterase/lipase protein 7","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK058429 (DDBJ, Best hit), AK104443 (DDBJ, Best hit)","A2WM28 (UniProt)","","","10958","","","",""
"Os01g0216300","LOC_Os01g11740","OsR498G0100416500.01",1,4,0.00854023162580132,6265041,"Os3047",6165041,6365041,3,552692,"IGDBv2","gene",6339299,6358351,".","+",".","ID=OsR498G0100416500.01;Name=OsR498G0100416500.01;","GDSL-like lipase%2Facylhydrolase, putative, expressed","Os01t0216300-01","Lipase, GDSL domain containing protein.","","","GELP8","GDSL ESTERASE/LIPASE PROTEIN 8","OsGELP8","GDSL esterase/lipase protein 8","Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)","GDSL lipase/esterase (IPR001087), GDSL lipase/esterase-like, plant (IPR035669), SGNH hydrolase superfamily (IPR036514)","AK107557 (DDBJ, Best hit)","NP_001042399.1 (RefSeq)","","","10959","","","",""
"Os03g0740800","LOC_Os03g53000","OsR498G0307019700.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33459933,33462699,".","+",".","ID=OsR498G0307019700.01;Name=OsR498G0307019700.01;","XRCC4, putative, expressed","Os03t0740800-01","DNA double-strand break repair and VJ recombination XRCC4, C-terminal domain containing protein.","","","","","XRCC4","","Biological Process: DNA recombination (GO:0006310), Biological Process: double-strand break repair (GO:0006302), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677)","DNA repair protein XRCC4 (IPR010585), DNA repair protein XRCC4-like, C-terminal (IPR014751), XRCC4-like, N-terminal domain superfamily (IPR038051)","AK071772 (DDBJ, Best hit)","B4G0P1 (UniProt)","","","21303","","","",""
"Os03g0741000","LOC_Os03g53010","OsR498G0363566400.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33466411,33466662,".","-",".","ID=OsR498G0363566400.01;Name=OsR498G0363566400.01;","acyl-desaturase, chloroplast precursor, putative, expressed","Os03t0741000-00","Similar to Acyl-[acyl-carrier protein] desaturase.","","","","","","","Biological Process: fatty acid metabolic process (GO:0006631), Molecular Function: acyl-[acyl-carrier-protein] desaturase activity (GO:0045300), Molecular Function: oxidoreductase activity (GO:0016491)","Fatty acid desaturase, type 2 (IPR005067), Ferritin-like superfamily (IPR009078), Ribonucleotide reductase-like (IPR012348)","BT041873 (DDBJ)","A2YS76 (UniProt)","","","","","","",""
"Os03g0741000","LOC_Os03g53010","OsR498G0363566600.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33466754,33467933,".","-",".","ID=OsR498G0363566600.01;Name=OsR498G0363566600.01;","acyl-desaturase, chloroplast precursor, putative, expressed","Os03t0741000-00","Similar to Acyl-[acyl-carrier protein] desaturase.","","","","","","","Biological Process: fatty acid metabolic process (GO:0006631), Molecular Function: acyl-[acyl-carrier-protein] desaturase activity (GO:0045300), Molecular Function: oxidoreductase activity (GO:0016491)","Fatty acid desaturase, type 2 (IPR005067), Ferritin-like superfamily (IPR009078), Ribonucleotide reductase-like (IPR012348)","BT041873 (DDBJ)","A2YS76 (UniProt)","","","","","","",""
"Os03g0741100","LOC_Os03g53020","OsR498G0307020100.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33470994,33473653,".","+",".","ID=OsR498G0307020100.01;Name=OsR498G0307020100.01;","helix-loop-helix DNA-binding domain containing protein, expressed","Os03t0741100-01","Basic helix-loop-helix transcription factor, Drought tolerance","OsbHLH148","basic helix-loop-helix protein 148","BHLH148","BASIC HELIX-LOOP-HELIX PROTEIN 148","OsbHLH148, bHLH148","basic helix-loop-helix protein 148","Molecular Function: protein dimerization activity (GO:0046983)","Myc-type, basic helix-loop-helix (bHLH) domain (IPR011598), Helix-loop-helix DNA-binding domain superfamily (IPR036638), Transcription factor bHLH92/bHLH041-like (IPR044658)","AK071734","Q75KV9","June 11, 2015","21332845","9485","","","","gibberellic acid sensitivity (TO:0000166) | jasmonic acid sensitivity (TO:0000172) | drought tolerance (TO:0000276)"
"Os03g0741400","LOC_Os03g53050","OsR498G0307022300.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33486320,33489670,".","+",".","ID=OsR498G0307022300.01;Name=OsR498G0307022300.01;","WRKY121, expressed","Os03t0741400-01","Similar to SUSIBA2.","","","WRKY121","WRKY GENE 121","OsWRKY121","","Biological Process: regulation of DNA-templated transcription (GO:0006355), Molecular Function: DNA-binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)","WRKY domain (IPR003657), Zn-cluster domain (IPR018872), WRKY domain superfamily (IPR036576), WRKY transcription factor, plant (IPR044810)","AK121838 (DDBJ, Best hit)","NP_001105837.1 (RefSeq)","","Rice WRKY Working Group 2012. Rice 5:3.","9243","","","","bacterial blight disease resistance (TO:0000175)"
"Os03g0741500","LOC_Os03g53060","OsR498G0307022700.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33494822,33496716,".","+",".","ID=OsR498G0307022700.01;Name=OsR498G0307022700.01;","cytochrome P450, putative, expressed","Os03t0741500-01","Similar to Cytochrome P450 family protein, expressed.","","","","","","","Molecular Function: heme binding (GO:0020037), Molecular Function: iron ion binding (GO:0005506), Molecular Function: monooxygenase activity (GO:0004497), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705)","Cytochrome P450 (IPR001128), Cytochrome P450 superfamily (IPR036396)","AK110867 (DDBJ, Best hit)","Q2QLJ2 (UniProt)","","","","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0741600","LOC_Os03g53070","OsR498G0307023100.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33499538,33501651,".","+",".","ID=OsR498G0307023100.01;Name=OsR498G0307023100.01;","prenylated rab acceptor, putative, expressed","Os03t0741600-00","Prenylated rab acceptor PRA1 family protein.","","","","","","","","Prenylated rab acceptor PRA1 (IPR004895)","tplb0040f16 (Wheat FLcDNA)","NP_001151354.1 (RefSeq)","","","","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0741700","LOC_Os03g53080","OsR498G0307023400.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33503134,33508251,".","-",".","ID=OsR498G0307023400.01;Name=OsR498G0307023400.01;","zinc finger, C3HC4 type domain containing protein, expressed","Os03t0741700-00","Hypothetical conserved gene.","","","RING364","RING-TYPE E3 UBIQUITIN LIGASE 364","OsRING364","RING-type E3 ubiquitin ligase 364","Molecular Function: ubiquitin-protein transferase activity (GO:0004842)","Zinc finger, RING-type (IPR001841), Zinc finger, RING/FYVE/PHD-type (IPR013083), Zinc finger, RING-type, conserved site (IPR017907), E3 ubiquitin protein ligase DRIP1-like (IPR044807)","AK374593 (DDBJ)","Q75KW5 (UniProt)","","","25402","","","Exon-intron structures and exon sequences are different between Build 5 and IRGSP-1.0.",""
"Os03g0742300","LOC_Os03g53100","OsR498G0307024500.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33514115,33515756,".","+",".","ID=OsR498G0307024500.01;Name=OsR498G0307024500.01;","response regulator receiver domain containing protein, expressed","Os03t0742300-01","Signal transduction response regulator, receiver region domain containing protein.","","","","","OsRR41, RR41, Rra14, OsRR14, RR14, OsRRA14, OsEnS-54","response regulator 41, A-type response regulator 14, response regulator 14, A-type RR 14, endosperm-specific gene 54","Biological Process: phosphorelay signal transduction system (GO:0000160)","Signal transduction response regulator, receiver domain (IPR001789), CheY-like superfamily (IPR011006)","AK108126 (DDBJ, Best hit)","A2XLV6 (UniProt)","","","9836","","","",""
"Os03g0742400","LOC_Os03g53110","OsR498G0307024800.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33516244,33521597,".","-",".","ID=OsR498G0307024800.01;Name=OsR498G0307024800.01;","CorA-like magnesium transporter protein, putative, expressed","Os03t0742400-01","Similar to MRS2-7.","","","MRS2-7","MRS2/MGT FAMILY MEMBER 7","OsMRS2-7","MRS2/MGT family member 7","Biological Process: metal ion transport (GO:0030001), Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: metal ion transmembrane transporter activity (GO:0046873)","Mg2+ transporter protein, CorA-like/Zinc transport protein ZntB (IPR002523), Magnesium transporter MRS2-like (IPR039204), CorA, transmembrane region (IPR045863)","AK060249 (DDBJ, Best hit)","Q10D38 (UniProt)","","","14378","","","",""
"Os03g0742800","LOC_Os03g53140","OsR498G0307026300.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33555142,33561956,".","+",".","ID=OsR498G0307026300.01;Name=OsR498G0307026300.01;","protein transport protein Sec23B, putative, expressed","Os03t0742800-02","Similar to Auxin-responsive protein IAA14 (Indoleacetic acid-induced protein 14) (SOLITARY-ROOT protein).","","","","","","","Biological Process: COPII-coated vesicle budding (GO:0090114), Biological Process: endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888), Biological Process: intracellular protein transport (GO:0006886), Cellular Component: COPII vesicle coat (GO:0030127), Molecular Function: zinc ion binding (GO:0008270)","Zinc finger, Sec23/Sec24-type (IPR006895), Sec23/Sec24, trunk domain (IPR006896), Sec23/Sec24, helical domain (IPR006900), Gelsolin-like domain (IPR007123), Sec23/Sec24 beta-sandwich (IPR012990), ADF-H/Gelsolin-like domain superfamily (IPR029006), Zinc finger, Sec23/Sec24-type superfamily (IPR036174), Sec23/Sec24 helical domain superfamily (IPR036175), Gelsolin-like domain superfamily (IPR036180), von Willebrand factor A-like domain superfamily (IPR036465), Protein transport protein Sec23 (IPR037364), Sec23, C-terminal (IPR037550)","AK102769 (DDBJ, Best hit)","Q9FG78 (UniProt)","","","","","","",""
"Os03g0742800","LOC_Os03g53140","OsR498G0307026300.01",3,5,0.0086018439290557,33554998,"Os51956",33454998,33654998,1,NA,"IGDBv2","gene",33555142,33561956,".","+",".","ID=OsR498G0307026300.01;Name=OsR498G0307026300.01;","protein transport protein Sec23B, putative, expressed","Os03t0742800-01","Similar to Auxin-responsive protein IAA14 (Indoleacetic acid-induced protein 14) (SOLITARY-ROOT protein).","","","","","","","Biological Process: COPII-coated vesicle budding (GO:0090114), Biological Process: endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888), Biological Process: intracellular protein transport (GO:0006886), Cellular Component: COPII vesicle coat (GO:0030127), Molecular Function: zinc ion binding (GO:0008270)","Zinc finger, Sec23/Sec24-type (IPR006895), Sec23/Sec24, trunk domain (IPR006896), Sec23/Sec24, helical domain (IPR006900), Gelsolin-like domain (IPR007123), Sec23/Sec24 beta-sandwich (IPR012990), ADF-H/Gelsolin-like domain superfamily (IPR029006), Zinc finger, Sec23/Sec24-type superfamily (IPR036174), Sec23/Sec24 helical domain superfamily (IPR036175), Gelsolin-like domain superfamily (IPR036180), von Willebrand factor A-like domain superfamily (IPR036465), Protein transport protein Sec23 (IPR037364), Sec23, C-terminal (IPR037550)","AK069015 (DDBJ, Best hit)","Q9FG78 (UniProt)","","","","","","",""
